get,class,nThreads,totalTime
0,class java.util.concurrent.CopyOnWriteArrayList,8,229
0,class java.util.concurrent.CopyOnWriteArrayList,16,227
0,class java.util.concurrent.CopyOnWriteArrayList,16,215
0,class java.util.concurrent.CopyOnWriteArrayList,16,227
0,class java.util.concurrent.CopyOnWriteArrayList,16,234
0,class java.util.concurrent.CopyOnWriteArrayList,16,232
0,class java.util.concurrent.CopyOnWriteArrayList,16,229
0,class java.util.concurrent.CopyOnWriteArrayList,16,218
0,class java.util.concurrent.CopyOnWriteArrayList,16,208
0,class java.util.concurrent.CopyOnWriteArrayList,16,232
0,class java.util.concurrent.CopyOnWriteArrayList,16,225
0,class java.util.concurrent.CopyOnWriteArrayList,16,206
0,class java.util.concurrent.CopyOnWriteArrayList,16,206
0,class java.util.concurrent.CopyOnWriteArrayList,16,207
0,class java.util.concurrent.CopyOnWriteArrayList,16,204
0,class java.util.concurrent.CopyOnWriteArrayList,16,210
0,class java.util.concurrent.CopyOnWriteArrayList,16,201
0,class java.util.concurrent.CopyOnWriteArrayList,16,198
0,class java.util.concurrent.CopyOnWriteArrayList,16,207
0,class java.util.concurrent.CopyOnWriteArrayList,16,210
0,class java.util.concurrent.CopyOnWriteArrayList,16,214
0,class java.util.concurrent.CopyOnWriteArrayList,16,212
0,class java.util.concurrent.CopyOnWriteArrayList,16,209
0,class java.util.concurrent.CopyOnWriteArrayList,16,203
0,class java.util.concurrent.CopyOnWriteArrayList,16,224
0,class java.util.concurrent.CopyOnWriteArrayList,16,305
0,class java.util.concurrent.CopyOnWriteArrayList,16,234
0,class java.util.concurrent.CopyOnWriteArrayList,16,228
0,class java.util.concurrent.CopyOnWriteArrayList,16,211
0,class java.util.concurrent.CopyOnWriteArrayList,16,205
0,class java.util.concurrent.CopyOnWriteArrayList,16,198
0,class java.util.concurrent.CopyOnWriteArrayList,16,197
0,class java.util.concurrent.CopyOnWriteArrayList,16,206
0,class java.util.concurrent.CopyOnWriteArrayList,16,202
0,class java.util.concurrent.CopyOnWriteArrayList,16,202
0,class java.util.concurrent.CopyOnWriteArrayList,16,198
0,class java.util.concurrent.CopyOnWriteArrayList,16,198
0,class java.util.concurrent.CopyOnWriteArrayList,16,202
0,class java.util.concurrent.CopyOnWriteArrayList,16,200
0,class java.util.concurrent.CopyOnWriteArrayList,16,202
0,class java.util.concurrent.CopyOnWriteArrayList,16,205
0,class java.util.concurrent.CopyOnWriteArrayList,16,200
0,class java.util.concurrent.CopyOnWriteArrayList,16,198
0,class java.util.concurrent.CopyOnWriteArrayList,16,201
0,class java.util.concurrent.CopyOnWriteArrayList,16,201
0,class java.util.concurrent.CopyOnWriteArrayList,16,196
0,class java.util.concurrent.CopyOnWriteArrayList,16,191
0,class java.util.concurrent.CopyOnWriteArrayList,16,196
0,class java.util.concurrent.CopyOnWriteArrayList,16,201
0,class java.util.concurrent.CopyOnWriteArrayList,16,196
0,class java.util.concurrent.CopyOnWriteArrayList,16,196
0,class java.util.concurrent.CopyOnWriteArrayList,32,204
0,class java.util.concurrent.CopyOnWriteArrayList,32,206
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,198
0,class java.util.concurrent.CopyOnWriteArrayList,32,200
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,206
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,204
0,class java.util.concurrent.CopyOnWriteArrayList,32,205
0,class java.util.concurrent.CopyOnWriteArrayList,32,204
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,200
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,199
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,208
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,198
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,204
0,class java.util.concurrent.CopyOnWriteArrayList,32,205
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,208
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,205
0,class java.util.concurrent.CopyOnWriteArrayList,32,220
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,204
0,class java.util.concurrent.CopyOnWriteArrayList,32,205
0,class java.util.concurrent.CopyOnWriteArrayList,32,202
0,class java.util.concurrent.CopyOnWriteArrayList,32,203
0,class java.util.concurrent.CopyOnWriteArrayList,32,201
0,class java.util.concurrent.CopyOnWriteArrayList,64,202
0,class java.util.concurrent.CopyOnWriteArrayList,64,203
0,class java.util.concurrent.CopyOnWriteArrayList,64,202
0,class java.util.concurrent.CopyOnWriteArrayList,64,201
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,212
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,207
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,207
0,class java.util.concurrent.CopyOnWriteArrayList,64,207
0,class java.util.concurrent.CopyOnWriteArrayList,64,203
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,210
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,208
0,class java.util.concurrent.CopyOnWriteArrayList,64,207
0,class java.util.concurrent.CopyOnWriteArrayList,64,202
0,class java.util.concurrent.CopyOnWriteArrayList,64,203
0,class java.util.concurrent.CopyOnWriteArrayList,64,214
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,227
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,206
0,class java.util.concurrent.CopyOnWriteArrayList,64,203
0,class java.util.concurrent.CopyOnWriteArrayList,64,203
0,class java.util.concurrent.CopyOnWriteArrayList,64,208
0,class java.util.concurrent.CopyOnWriteArrayList,64,202
0,class java.util.concurrent.CopyOnWriteArrayList,64,202
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,205
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,204
0,class java.util.concurrent.CopyOnWriteArrayList,64,207
